106;101;775;6863.49;Aproved;0;7;3;0
107;61;994;10037.89;"Closed ";0;10;2;0
108;102;966;7203.83;Aproved;0;6;5;0
109;103;274;1891.49;Pendent;0;13;2;0
110;104;292;3751.13;Pendent;0;11;1;0
111;105;579;9545.03;Pendent;0;14;2;0
112;106;375;10274.64;"Closed ";0;13;5;0
113;107;527;9632.25;Aproved;0;20;0;1
114;108;819;9107.57;Pendent;0;11;2;0
115;109;136;9788.21;Pendent;0;7;4;0
116;110;839;12232.78;Aproved;0;15;6;1
117;111;210;1360.70;Pendent;0;10;5;0
118;26;970;9262.54;Pendent;0;17;3;0
119;108;202;10770.09;Closed;0;18;6;1
120;112;892;5528.74;Pendent;0;14;1;0
121;113;392;11324.20;Pendent;0;19;3;0
122;114;206;7096.55;Pendent;0;20;5;0
123;115;322;10558.92;Aproved;0;20;1;0
124;116;130;11324.16;"Closed ";0;15;5;0
125;117;366;11374.44;Closed;0;12;0;1
126;118;824;5796.66;Pendent;0;20;4;0
127;119;541;3940.01;Aproved;0;15;5;0
128;120;286;2746.37;Aproved;0;6;1;0
129;121;865;2178.49;Aproved;0;7;4;0
130;122;965;9631.04;Aproved;0;17;3;0
131;56;122;5082.45;Pendent;0;13;5;0
132;29;176;9062.09;Pendent;0;18;0;1
133;123;529;5241.04;Aproved;0;20;2;0
134;124;859;415.67;Aproved;0;15;4;0
135;125;890;8101.61;Pendent;0;6;2;0
136;126;240;7084.07;Closed;0;20;2;0
137;127;898;10980.83;Aproved;0;7;5;0
138;128;972;2578.18;Closed;0;12;4;0
139;109;496;7005.84;Pendent;0;6;0;1
140;129;377;7899.94;Aproved;0;15;0;1
141;105;764;5220.86;Aproved;0;6;0;1
142;130;266;2366.84;Aproved;0;8;0;1
143;62;107;4665.24;Aproved;0;12;0;1
144;105;840;6680.51;Aproved;0;10;5;0
145;69;203;492.86;Aproved;0;7;2;0
146;56;275;11556.14;Aproved;0;9;6;1
147;131;535;1556.36;"Closed ";0;18;4;0
148;132;557;6713.95;Aproved;0;7;5;0
149;133;909;9602.76;Aproved;0;9;5;0
150;134;583;1424.16;Aproved;0;6;1;0
151;71;513;5613.07;Closed;0;8;2;0
152;135;689;7428.08;Aproved;0;14;0;1
153;136;964;11094.14;"Closed ";0;9;0;1
154;137;948;5500.75;Aproved;0;17;4;0
155;138;794;5724.56;Aproved;0;16;0;1
156;139;887;1402.87;Pendent;0;10;6;1
157;140;689;9944.90;Pendent;0;16;0;1
158;114;905;10624.81;Aproved;0;8;6;1
159;141;955;2585.37;Closed;0;9;5;0
160;142;666;8055.26;Pendent;0;17;0;1
161;143;984;3149.01;"Closed ";0;17;4;0
162;144;474;9849.51;Pendent;0;8;2;0
163;145;446;7647.02;"Closed ";0;9;1;0
164;146;431;1034.73;Aproved;0;13;0;1
165;147;252;4279.91;Aproved;0;10;1;0
166;148;326;10125.98;Pendent;0;15;3;0
167;149;903;5492.94;Aproved;0;6;3;0
168;8;434;8038.26;Closed;0;9;4;0
169;150;200;11497.32;Aproved;0;7;4;0
170;151;684;9759.22;Aproved;0;18;4;0
171;152;492;12076.10;Aproved;0;10;2;0
172;153;158;7143.49;Aproved;0;9;5;0
173;108;185;9241.06;"Closed ";0;20;2;0
174;154;439;4232.70;"Closed ";0;20;5;0
175;136;619;3726.55;"Closed ";0;16;5;0
176;155;887;6143.39;Pendent;0;12;0;1
177;156;297;1401.19;Pendent;0;13;5;0
178;157;252;10692.83;Aproved;0;18;2;0
179;158;16;10937.22;Closed;0;8;6;1
180;159;613;1203.81;Aproved;0;18;0;1
181;160;179;11064.42;Aproved;0;12;0;1
182;161;943;6966.67;"Closed ";0;12;6;1
183;67;117;3314.73;Aproved;0;15;1;0
184;119;30;289.60;Aproved;0;19;1;0
185;162;204;11347.48;Aproved;0;20;6;1
186;163;260;10324.02;Pendent;0;8;6;1
187;104;434;8145.79;NULL;0;10;0;1
188;114;648;12020.37;Pendent;0;13;4;0
189;164;667;5140.69;Pendent;0;11;6;1
190;165;464;6290.36;Aproved;0;6;0;1
191;166;114;9592.27;Aproved;0;20;2;0
192;114;602;8362.80;Pendent;0;9;1;0
193;167;491;8779.47;Closed;0;8;5;0
194;89;192;9300.03;Pendent;0;9;2;0
195;168;877;3834.39;"Closed ";0;12;1;0
196;169;277;4110.00;"Closed ";0;8;0;1
197;49;752;12496.89;Aproved;0;16;0;1
198;170;120;8902.58;Closed;0;12;4;0
199;171;753;11569.01;Aproved;0;15;6;1
200;147;162;9134.21;"Closed ";0;9;3;0
201;172;205;10462.09;"Closed ";0;7;4;0
202;173;77;3081.22;Pendent;0;10;5;0
203;174;831;10540.83;Aproved;0;14;6;1
204;175;363;7074.64;Pendent;0;18;2;0
205;130;152;5417.52;"Closed ";0;19;6;1
206;176;754;2414.11;Aproved;0;18;3;0
207;13;272;9877.69;Aproved;0;13;6;1
208;177;885;1459.52;Aproved;0;19;6;1
209;178;529;5630.40;Closed;0;13;4;0
210;179;626;4724.30;Closed;0;9;1;0
211;180;495;10725.54;Aproved;0;7;2;0
212;181;350;9195.81;Closed;0;9;0;1
213;182;550;8098.71;Aproved;0;14;2;0
214;91;515;4928.00;Pendent;0;7;0;1
215;183;460;4026.00;Pendent;0;17;3;0
216;184;243;10975.86;Pendent;0;14;5;0
217;75;508;3527.19;Aproved;0;13;1;0
218;185;472;4600.67;Closed;0;8;5;0
219;186;337;2480.17;Aproved;0;18;3;0
220;187;81;8012.45;Aproved;0;16;3;0
221;188;76;6015.47;Aproved;0;20;5;0
222;151;812;12370.46;Pendent;0;15;6;1
223;189;813;7199.22;Pendent;0;13;1;0
224;190;844;3032.90;Pendent;0;17;6;1
225;191;864;5215.22;"Closed ";0;13;6;1
226;192;220;5836.80;Pendent;0;7;5;0
227;193;743;2128.87;Aproved;0;6;5;0
228;194;586;9508.06;Aproved;0;15;5;0
229;13;1;7225.77;"Closed ";0;13;2;0
230;108;848;4028.65;Aproved;0;15;0;1
231;69;502;12395.28;"Closed ";0;17;6;1
232;195;333;8099.15;Aproved;0;8;0;1
233;196;978;6606.67;"Closed ";0;9;3;0
234;197;956;10165.86;"Closed ";0;10;6;1
235;161;300;1360.56;Pendent;0;19;5;0
236;198;975;8319.78;"Closed ";0;19;2;0
237;199;803;1856.70;Aproved;0;20;2;0
238;57;594;8559.74;Aproved;0;19;6;1
239;200;889;12049.97;Pendent;0;20;3;0
240;201;948;611.76;Pendent;0;12;4;0
241;202;951;3656.35;Aproved;0;6;4;0
242;59;654;3640.84;Aproved;0;7;6;1
243;203;282;703.52;Aproved;0;20;6;1
244;204;760;5700.42;Aproved;0;14;3;0
245;205;897;11559.46;"Closed ";0;14;5;0
246;206;433;6483.98;Closed;0;14;5;0
247;207;553;8382.01;Aproved;0;8;6;1
248;208;39;2486.23;Pendent;0;14;1;0
249;209;697;252.70;Aproved;0;13;5;0
250;210;130;3004.87;Pendent;0;6;5;0
251;163;978;12017.49;Aproved;0;14;6;1
252;211;428;1586.92;Pendent;0;9;3;0
253;212;820;264.88;Closed;0;18;2;0
254;213;918;9873.89;Aproved;0;10;2;0
255;49;594;5009.53;"Closed ";0;15;2;0
256;121;244;1393.65;Pendent;0;6;5;0
257;214;172;10008.06;Aproved;0;14;1;0
258;215;932;4763.59;Aproved;0;11;2;0
259;45;694;3432.95;Pendent;0;13;5;0
260;216;799;10086.61;Aproved;0;11;6;1
261;217;736;12213.09;"Closed ";0;10;0;1
262;175;528;5655.42;Aproved;0;9;5;0
263;163;430;1450.17;Aproved;0;12;0;1
264;111;570;2199.57;Aproved;0;16;4;0
265;75;856;2021.18;"Closed ";0;15;4;0
266;218;606;10629.48;Aproved;0;7;6;1
267;219;489;5749.26;Pendent;0;8;6;1
268;220;816;3523.48;Aproved;0;9;6;1
269;221;925;3910.13;Aproved;0;8;0;1
270;222;216;9431.45;Aproved;0;7;3;0
271;223;108;1708.45;"Closed ";0;13;6;1
272;224;789;1621.10;Aproved;0;19;6;1
273;225;994;3040.75;Aproved;0;13;4;0
274;226;178;5983.57;Aproved;0;14;5;0
275;227;336;7466.41;Aproved;0;15;4;0
276;228;356;9299.82;Pendent;0;8;5;0
277;229;171;3381.71;Aproved;0;8;2;0
278;230;303;3825.81;Aproved;0;8;6;1
279;231;293;11760.37;Aproved;0;7;1;0
280;110;597;11612.50;Aproved;0;10;5;0
281;114;79;11814.27;Aproved;0;10;5;0
282;217;871;7923.16;Pendent;0;8;5;0
283;232;796;12178.79;Pendent;0;16;6;1
284;233;687;10126.55;Pendent;0;9;5;0
285;234;153;1139.87;Pendent;0;17;6;1
286;235;645;280.88;Aproved;0;18;6;1
287;236;832;8645.69;"Closed ";0;7;4;0
288;237;171;1492.95;Aproved;0;10;6;1
289;238;261;5024.61;"Closed ";0;11;5;0
290;239;507;9687.74;Aproved;0;19;6;1
291;240;327;933.89;Pendent;0;15;3;0
292;241;184;6158.35;Pendent;0;7;2;0
293;242;913;8050.47;"Closed ";0;6;4;0
294;243;496;7527.43;Aproved;0;10;3;0
295;244;975;571.14;Pendent;0;13;3;0
296;245;661;6827.02;Aproved;0;17;2;0
297;114;926;477.81;Aproved;0;18;6;1
298;143;784;7191.70;Aproved;0;18;0;1
299;114;499;8527.29;"Closed ";0;7;2;0
300;91;660;3343.45;Aproved;0;14;1;0
301;246;716;4282.53;Aproved;0;15;5;0
302;247;90;5408.85;"Closed ";0;6;1;0
303;248;741;8634.59;Aproved;0;16;2;0
304;249;429;6472.93;Aproved;0;16;6;1
305;250;666;11206.69;Pendent;0;14;3;0
306;101;449;311.89;"Closed ";0;18;5;0
307;18;567;6822.64;Pendent;0;16;3;0
308;251;281;9035.08;Pendent;0;14;5;0
309;252;604;7833.39;Closed;0;11;0;1
310;171;424;6874.83;Closed;0;16;4;0
311;253;744;7679.73;"Closed ";0;12;6;1
312;254;8;10557.55;Pendent;0;11;5;0
313;90;690;2440.44;Aproved;0;13;0;1
314;77;14;10072.45;Closed;0;17;6;1
315;255;456;11377.31;Aproved;0;20;6;1
316;29;60;284.04;Aproved;0;12;5;0
317;256;1;7538.70;Pendent;0;9;3;0
318;202;330;12400.02;Pendent;0;13;2;0
319;202;202;4600.30;Aproved;0;14;6;1
320;257;162;4637.33;Aproved;0;14;5;0
321;258;739;1533.31;Aproved;0;12;4;0
322;165;164;10248.10;Aproved;0;9;3;0
323;259;757;4453.03;Closed;0;10;1;0
324;260;985;396.08;Pendent;0;7;6;1
325;259;876;2202.66;Pendent;0;10;1;0
326;261;661;4144.93;Aproved;0;18;3;0
327;262;892;7649.05;Aproved;0;15;1;0
328;263;243;10067.06;Aproved;0;11;0;1
329;264;175;4795.56;Aproved;0;16;3;0
330;265;948;2654.37;Pendent;0;13;1;0
331;266;613;5984.15;Pendent;0;10;4;0
332;267;215;6835.37;Pendent;0;18;3;0
333;268;365;11468.68;"Closed ";0;8;2;0
334;269;885;10606.69;Closed;0;18;2;0
335;270;640;6983.31;Aproved;0;7;2;0
336;271;628;3565.66;Aproved;0;8;1;0
337;113;80;4550.02;"Closed ";0;17;3;0
338;272;549;7058.03;Pendent;0;15;0;1
339;273;148;4111.29;Aproved;0;16;6;1
340;185;913;8570.85;Pendent;0;9;3;0
341;274;378;9264.02;"Closed ";0;15;3;0
342;275;828;4234.91;Aproved;0;6;5;0
343;185;113;8303.27;"Closed ";0;18;2;0
344;276;333;6354.09;Pendent;0;9;1;0
345;277;688;5396.48;Pendent;0;11;3;0
346;278;973;8766.44;Pendent;0;13;3;0
347;279;629;5825.10;Aproved;0;19;4;0
348;280;617;7189.99;Aproved;0;16;3;0
349;114;526;9681.39;Aproved;0;6;6;1
350;281;61;11758.33;Aproved;0;16;1;0
351;82;748;6988.29;"Closed ";0;18;2;0
352;282;759;9859.25;Aproved;0;20;4;0
353;108;877;11845.42;"Closed ";0;19;4;0
354;283;139;8026.00;Aproved;0;20;1;0
355;11;989;5728.41;Pendent;0;16;2;0
356;284;40;991.20;Closed;0;10;5;0
357;285;913;3659.24;Aproved;0;18;2;0
358;286;525;6627.85;Aproved;0;7;5;0
359;287;186;4740.06;Aproved;0;6;4;0
360;80;494;1581.75;Pendent;0;16;1;0
361;288;795;794.06;Aproved;0;17;6;1
362;289;665;5455.03;Aproved;0;12;4;0
363;290;573;10918.73;"Closed ";0;16;0;1
364;44;996;8420.79;"Closed ";0;12;5;0
365;291;251;11997.45;Pendent;0;6;3;0
366;292;843;8695.58;Aproved;0;19;5;0
367;293;837;4985.15;NULL;0;9;1;0
368;294;622;2806.87;Aproved;0;18;1;0
369;155;55;7867.84;Aproved;0;20;2;0
370;295;409;7255.00;"Closed ";0;12;2;0
371;296;660;10056.74;Aproved;0;10;3;0
372;297;532;1702.33;Closed;0;15;0;1
373;298;401;8181.00;Closed;0;20;5;0
374;299;940;1341.53;"Closed ";0;7;2;0
375;300;362;10749.92;Aproved;0;13;6;1
376;301;137;9239.27;Aproved;0;15;1;0
377;302;828;5221.28;Pendent;0;9;3;0
378;303;926;10919.79;Pendent;0;12;5;0
379;304;403;321.59;Aproved;0;16;6;1
380;92;271;4946.41;Pendent;0;18;1;0
381;305;750;9937.92;NULL;0;12;0;1
382;306;808;4283.17;Aproved;0;11;2;0
383;307;448;11297.22;Aproved;0;18;4;0
384;308;420;9398.56;Pendent;0;13;0;1
385;276;103;2786.80;Pendent;0;8;3;0
386;309;132;7247.49;Aproved;0;12;4;0
387;310;590;7259.50;Closed;0;13;4;0
388;311;35;2127.07;Pendent;0;11;4;0
389;228;946;1840.00;Pendent;0;15;4;0
390;312;370;12475.86;Closed;0;8;1;0
391;156;465;10678.00;NULL;0;19;0;1
392;313;421;11467.46;Aproved;0;19;6;1
393;314;729;5625.27;Aproved;0;17;5;0
394;293;424;6305.51;Aproved;0;7;2;0
395;315;835;8946.63;"Closed ";0;7;2;0
396;316;588;2127.52;Closed;0;20;0;1
397;317;131;6545.32;"Closed ";0;8;2;0
398;318;831;11961.49;Aproved;0;16;1;0
399;319;50;5797.32;Pendent;0;8;2;0
400;26;733;3504.15;Aproved;0;18;6;1
401;320;250;11085.66;Closed;0;10;2;0
402;321;428;11223.05;Pendent;0;14;3;0
403;322;469;7267.63;Pendent;0;13;1;0
404;45;996;11842.38;"Closed ";0;17;1;0
405;163;401;3380.91;Pendent;0;9;1;0
406;323;471;1703.13;Aproved;0;8;1;0
407;324;965;6100.78;Pendent;0;14;2;0
408;325;914;11564.07;Closed;0;11;3;0
409;132;649;8516.59;"Closed ";0;20;3;0
410;108;913;7818.86;Closed;0;6;0;1
411;326;26;11491.99;Aproved;0;19;2;0
412;327;216;2038.01;Pendent;0;15;1;0
413;328;282;4256.75;"Closed ";0;16;3;0
414;329;252;4950.68;Pendent;0;12;2;0
415;330;109;1446.03;Pendent;0;13;6;1
416;331;487;5736.89;Aproved;0;6;4;0
417;332;149;12119.59;Pendent;0;17;2;0
418;333;449;9920.24;Aproved;0;12;3;0
419;334;698;5624.57;"Closed ";0;7;1;0
420;335;579;2455.34;Pendent;0;18;1;0
421;336;687;5369.48;Aproved;0;8;2;0
422;337;349;2608.97;Aproved;0;6;5;0
423;338;930;11462.66;Pendent;0;12;5;0
424;339;597;8604.86;Pendent;0;8;0;1
425;340;374;11301.39;Aproved;0;8;3;0
426;341;862;2043.59;Aproved;0;8;2;0
427;192;888;2966.53;Aproved;0;10;4;0
428;244;152;9289.54;Pendent;0;20;1;0
429;136;898;8055.23;Pendent;0;19;3;0
430;62;642;5053.20;Aproved;0;7;5;0
431;342;514;4210.27;Aproved;0;17;0;1
432;293;278;6757.69;Pendent;0;18;5;0
433;18;901;7897.12;Aproved;0;14;5;0
434;293;367;6818.73;Aproved;0;9;2;0
435;343;691;4533.72;Aproved;0;14;4;0
436;344;530;7922.55;Closed;0;17;3;0
437;345;265;12120.97;Pendent;0;12;4;0
438;255;334;12184.58;Aproved;0;15;6;1
439;306;288;1507.89;Pendent;0;10;3;0
440;346;580;784.44;Aproved;0;15;4;0
441;95;327;12149.33;Aproved;0;12;4;0
442;347;286;6708.04;Aproved;0;18;6;1
443;348;816;10849.72;"Closed ";0;19;3;0
444;349;277;11663.37;Aproved;0;8;3;0
445;350;205;578.72;"Closed ";0;17;0;1
446;351;760;11456.18;"Closed ";0;20;1;0
447;352;192;1179.42;Aproved;0;9;6;1
448;225;207;10995.39;Aproved;0;12;0;1
449;353;402;6511.41;Pendent;0;13;2;0
450;354;954;10220.79;Aproved;0;18;2;0
451;109;349;7018.60;Pendent;0;11;0;1
452;355;246;9937.31;Closed;0;19;2;0
453;124;356;6963.20;Pendent;0;17;3;0
454;173;332;5774.74;Aproved;0;8;6;1
455;356;933;10471.98;Pendent;0;8;0;1
456;119;263;1593.84;"Closed ";0;15;4;0
457;357;760;8869.63;Aproved;0;17;0;1
458;358;2;9128.81;Pendent;0;15;1;0
459;359;711;1419.69;Pendent;0;11;3;0
460;360;842;8454.97;Pendent;0;10;5;0
461;183;178;1095.37;Aproved;0;19;5;0
462;170;785;2290.85;Pendent;0;13;0;1
463;361;954;12510.80;Aproved;0;13;3;0
464;141;471;2508.27;Aproved;0;18;5;0
465;362;279;12115.76;Aproved;0;9;1;0
466;363;468;11200.87;Closed;0;9;3;0
467;108;571;10381.07;Aproved;0;7;2;0
468;324;484;1654.54;Aproved;0;19;6;1
469;353;362;7068.83;Pendent;0;19;1;0
470;364;230;8561.30;Aproved;0;20;5;0
471;365;194;2859.34;Aproved;0;13;0;1
472;366;693;4347.95;Pendent;0;7;4;0
473;367;481;2597.38;Closed;0;20;4;0
474;368;606;471.56;"Closed ";0;18;2;0
475;369;507;4240.65;Pendent;0;9;5;0
476;204;916;8421.67;Aproved;0;18;4;0
477;370;118;2129.10;Aproved;0;8;1;0
478;371;319;9632.90;Pendent;0;15;1;0
479;144;79;3714.89;Aproved;0;18;2;0
480;51;913;9257.08;Aproved;0;9;0;1
481;38;178;5802.08;"Closed ";0;7;5;0
482;372;479;12422.74;Aproved;0;18;0;1
483;373;369;802.23;Aproved;0;6;3;0
484;374;455;1848.36;Pendent;0;14;0;1
485;273;323;6605.07;Aproved;0;18;6;1
486;375;941;9832.02;Pendent;0;14;6;1
487;376;273;4677.03;Pendent;0;8;6;1
488;123;700;3355.28;Pendent;0;18;0;1
489;355;397;11554.69;"Closed ";0;14;4;0
490;377;127;7694.87;Pendent;0;9;1;0
491;378;877;8115.62;Aproved;0;14;5;0
492;379;235;2962.68;"Closed ";0;15;3;0
493;87;706;11930.76;Aproved;0;15;6;1
494;26;597;10281.15;"Closed ";0;19;5;0
495;380;215;3857.94;Pendent;0;15;1;0
496;29;203;4583.15;"Closed ";0;7;1;0
497;43;913;7006.85;Pendent;0;8;5;0
498;56;45;6964.96;Aproved;0;16;1;0
499;381;736;9008.89;"Closed ";0;6;5;0
500;350;538;7378.60;"Closed ";0;19;5;0
501;382;340;11598.59;"Closed ";0;10;1;0
502;130;927;11555.61;"Closed ";0;9;2;0
503;105;503;2274.95;Aproved;0;8;5;0
504;299;785;7209.25;Pendent;0;8;2;0
505;383;683;10744.34;Aproved;0;10;3;0
506;384;606;10604.09;Aproved;0;9;4;0
507;194;716;409.03;Aproved;0;17;5;0
508;385;85;1032.38;Aproved;0;13;5;0
509;56;914;9684.81;Pendent;0;13;0;1
510;174;258;12026.10;Aproved;0;15;3;0
511;386;108;11692.92;Pendent;0;10;5;0
512;315;501;731.76;Aproved;0;13;2;0
513;387;911;4683.19;Aproved;0;10;6;1
514;388;90;6986.11;Pendent;0;9;2;0
515;152;530;662.05;Aproved;0;11;0;1
516;389;42;11739.26;Aproved;0;7;4;0
517;390;162;7889.38;Aproved;0;6;5;0
518;391;422;10224.99;Pendent;0;12;2;0
519;392;249;4411.42;Pendent;0;12;0;1
520;393;388;9431.13;Aproved;0;16;6;1
521;394;816;9276.57;Pendent;0;10;5;0
522;395;65;3172.68;Pendent;0;7;3;0
523;396;707;3560.18;Pendent;0;13;5;0
524;397;101;2567.00;Aproved;0;6;6;1
525;398;722;5621.04;Pendent;0;13;4;0
526;399;191;4428.19;Aproved;0;13;5;0
527;400;16;3470.42;Pendent;0;19;1;0
528;223;970;4107.43;Aproved;0;12;2;0
529;212;91;10519.07;"Closed ";0;7;4;0
530;401;526;5544.65;Pendent;0;6;2;0
531;324;434;9487.54;Pendent;0;12;5;0
532;258;235;8865.48;Aproved;0;8;5;0
533;402;980;1357.87;Closed;0;10;3;0
534;403;706;6446.14;Pendent;0;7;6;1
535;404;701;2914.50;"Closed ";0;6;4;0
536;360;745;3819.02;Aproved;0;10;6;1
537;405;779;4621.72;Aproved;0;10;3;0
538;406;299;5225.00;Aproved;0;10;3;0
539;407;404;12135.12;Aproved;0;15;2;0
540;362;116;10447.94;Pendent;0;15;2;0
541;408;645;418.62;"Closed ";0;14;5;0
542;409;857;12265.21;Aproved;0;11;6;1
543;410;259;5030.13;Pendent;0;7;6;1
544;411;13;9787.07;Pendent;0;11;1;0
545;412;914;11659.08;Aproved;0;9;4;0
546;413;517;12348.58;Aproved;0;20;5;0
547;414;562;9601.95;Pendent;0;18;5;0
548;101;741;1056.75;Pendent;0;19;1;0
549;415;243;10835.08;"Closed ";0;20;1;0
550;416;208;12329.92;"Closed ";0;16;0;1
551;417;722;7868.88;Pendent;0;18;0;1
552;418;734;4889.26;"Closed ";0;16;5;0
553;419;968;6492.46;Pendent;0;17;5;0
554;292;686;2261.69;"Closed ";0;6;3;0
555;420;193;9101.69;Aproved;0;9;2;0
556;68;970;7367.60;Aproved;0;20;6;1
557;421;19;10449.51;Aproved;0;11;4;0
558;184;815;8676.05;Pendent;0;14;0;1
559;105;444;6110.72;"Closed ";0;20;0;1
560;314;333;1855.58;Aproved;0;6;3;0
561;422;362;5372.52;Aproved;0;15;0;1
562;4;635;7323.23;Pendent;0;7;5;0
563;327;305;5630.17;Aproved;0;6;6;1
564;349;743;11278.26;Aproved;0;12;1;0
565;423;881;8940.73;Aproved;0;7;1;0
566;424;34;10499.90;Aproved;0;20;1;0
567;109;5;6569.91;"Closed ";0;13;0;1
568;243;262;2910.56;Aproved;0;18;2;0
569;425;519;6352.41;Aproved;0;6;6;1
570;426;722;10322.94;Aproved;0;15;4;0
571;427;130;2740.38;"Closed ";0;11;6;1
572;126;114;2513.03;"Closed ";0;19;0;1
573;428;273;12101.67;Aproved;0;18;3;0
574;281;919;10289.64;Aproved;0;20;3;0
575;429;826;12077.14;Aproved;0;8;5;0
576;107;89;12070.66;Pendent;0;13;3;0
577;430;336;626.89;Aproved;0;14;6;1
578;431;122;405.37;Aproved;0;13;4;0
579;236;456;1714.90;Pendent;0;20;0;1
580;432;535;7257.01;Pendent;0;15;0;1
581;433;488;6702.82;Closed;0;11;0;1
582;155;673;6665.49;Aproved;0;11;5;0
